,accuracy,frequency,configuration,frequency_start,frequency_end,subject,classifier
84,0.5428571428571428,12.5,1Hz width 11 channels,12,13,12,combined
85,0.6,12.5,1Hz width 11 channels,12,13,12,combined
86,0.6142857142857143,12.5,1Hz width 11 channels,12,13,12,combined
87,0.5142857142857142,12.5,1Hz width 11 channels,12,13,12,combined
88,0.6,12.5,1Hz width 11 channels,12,13,12,combined
89,0.5428571428571428,12.5,1Hz width 11 channels,12,13,12,combined
90,0.4857142857142857,13.5,1Hz width 11 channels,13,14,12,combined
91,0.6285714285714286,13.5,1Hz width 11 channels,13,14,12,combined
92,0.3857142857142857,13.5,1Hz width 11 channels,13,14,12,combined
93,0.5,13.5,1Hz width 11 channels,13,14,12,combined
94,0.4857142857142857,13.5,1Hz width 11 channels,13,14,12,combined
95,0.4857142857142857,13.5,1Hz width 11 channels,13,14,12,combined
96,0.5428571428571428,13.5,1Hz width 11 channels,13,14,12,combined
97,0.5714285714285714,13.5,1Hz width 11 channels,13,14,12,combined
98,0.5142857142857142,13.5,1Hz width 11 channels,13,14,12,combined
99,0.6,13.5,1Hz width 11 channels,13,14,12,combined
100,0.5857142857142857,14.5,1Hz width 11 channels,14,15,12,combined
101,0.5285714285714286,14.5,1Hz width 11 channels,14,15,12,combined
102,0.5571428571428572,14.5,1Hz width 11 channels,14,15,12,combined
103,0.5142857142857142,14.5,1Hz width 11 channels,14,15,12,combined
104,0.3714285714285714,14.5,1Hz width 11 channels,14,15,12,combined
105,0.5285714285714286,14.5,1Hz width 11 channels,14,15,12,combined
106,0.6,14.5,1Hz width 11 channels,14,15,12,combined
107,0.4857142857142857,14.5,1Hz width 11 channels,14,15,12,combined
108,0.5285714285714286,14.5,1Hz width 11 channels,14,15,12,combined
109,0.5571428571428572,14.5,1Hz width 11 channels,14,15,12,combined
110,0.6285714285714286,15.5,1Hz width 11 channels,15,16,12,combined
111,0.4857142857142857,15.5,1Hz width 11 channels,15,16,12,combined
112,0.5714285714285714,15.5,1Hz width 11 channels,15,16,12,combined
113,0.5142857142857142,15.5,1Hz width 11 channels,15,16,12,combined
114,0.6285714285714286,15.5,1Hz width 11 channels,15,16,12,combined
115,0.5142857142857142,15.5,1Hz width 11 channels,15,16,12,combined
116,0.5,15.5,1Hz width 11 channels,15,16,12,combined
117,0.4571428571428571,15.5,1Hz width 11 channels,15,16,12,combined
118,0.3571428571428571,15.5,1Hz width 11 channels,15,16,12,combined
119,0.5571428571428572,15.5,1Hz width 11 channels,15,16,12,combined
120,0.5428571428571428,5.5,3Hz width 11 channels,4,7,12,combined
121,0.4714285714285714,5.5,3Hz width 11 channels,4,7,12,combined
122,0.6,5.5,3Hz width 11 channels,4,7,12,combined
123,0.6428571428571429,5.5,3Hz width 11 channels,4,7,12,combined
124,0.4571428571428571,5.5,3Hz width 11 channels,4,7,12,combined
125,0.5714285714285714,5.5,3Hz width 11 channels,4,7,12,combined
126,0.5,5.5,3Hz width 11 channels,4,7,12,combined
127,0.5142857142857142,5.5,3Hz width 11 channels,4,7,12,combined
128,0.6142857142857143,5.5,3Hz width 11 channels,4,7,12,combined
129,0.5142857142857142,5.5,3Hz width 11 channels,4,7,12,combined
130,0.5285714285714286,7.5,3Hz width 11 channels,6,9,12,combined
131,0.5428571428571428,7.5,3Hz width 11 channels,6,9,12,combined
132,0.5571428571428572,7.5,3Hz width 11 channels,6,9,12,combined
133,0.5714285714285714,7.5,3Hz width 11 channels,6,9,12,combined
134,0.6142857142857143,7.5,3Hz width 11 channels,6,9,12,combined
135,0.5571428571428572,7.5,3Hz width 11 channels,6,9,12,combined
136,0.5714285714285714,7.5,3Hz width 11 channels,6,9,12,combined
137,0.5428571428571428,7.5,3Hz width 11 channels,6,9,12,combined
138,0.5428571428571428,7.5,3Hz width 11 channels,6,9,12,combined
139,0.5714285714285714,7.5,3Hz width 11 channels,6,9,12,combined
140,0.4714285714285714,9.5,3Hz width 11 channels,8,11,12,combined
141,0.5,9.5,3Hz width 11 channels,8,11,12,combined
142,0.6285714285714286,9.5,3Hz width 11 channels,8,11,12,combined
143,0.7142857142857143,9.5,3Hz width 11 channels,8,11,12,combined
144,0.5714285714285714,9.5,3Hz width 11 channels,8,11,12,combined
145,0.5571428571428572,9.5,3Hz width 11 channels,8,11,12,combined
146,0.6428571428571429,9.5,3Hz width 11 channels,8,11,12,combined
147,0.7142857142857143,9.5,3Hz width 11 channels,8,11,12,combined
148,0.6285714285714286,9.5,3Hz width 11 channels,8,11,12,combined
149,0.6428571428571429,9.5,3Hz width 11 channels,8,11,12,combined
150,0.5714285714285714,11.5,3Hz width 11 channels,10,13,12,combined
151,0.5857142857142857,11.5,3Hz width 11 channels,10,13,12,combined
152,0.5857142857142857,11.5,3Hz width 11 channels,10,13,12,combined
153,0.5857142857142857,11.5,3Hz width 11 channels,10,13,12,combined
154,0.5428571428571428,11.5,3Hz width 11 channels,10,13,12,combined
155,0.5857142857142857,11.5,3Hz width 11 channels,10,13,12,combined
156,0.7,11.5,3Hz width 11 channels,10,13,12,combined
157,0.6285714285714286,11.5,3Hz width 11 channels,10,13,12,combined
158,0.6142857142857143,11.5,3Hz width 11 channels,10,13,12,combined
159,0.6285714285714286,11.5,3Hz width 11 channels,10,13,12,combined
160,0.7,13.5,3Hz width 11 channels,12,15,12,combined
161,0.5857142857142857,13.5,3Hz width 11 channels,12,15,12,combined
162,0.5285714285714286,13.5,3Hz width 11 channels,12,15,12,combined
163,0.5571428571428572,13.5,3Hz width 11 channels,12,15,12,combined
164,0.5571428571428572,13.5,3Hz width 11 channels,12,15,12,combined
165,0.4142857142857143,13.5,3Hz width 11 channels,12,15,12,combined
166,0.5285714285714286,13.5,3Hz width 11 channels,12,15,12,combined
167,0.5428571428571428,13.5,3Hz width 11 channels,12,15,12,combined
168,0.5,13.5,3Hz width 11 channels,12,15,12,combined
169,0.5571428571428572,13.5,3Hz width 11 channels,12,15,12,combined
170,0.5428571428571428,15.5,3Hz width 11 channels,14,17,12,combined
171,0.4857142857142857,15.5,3Hz width 11 channels,14,17,12,combined
172,0.4714285714285714,15.5,3Hz width 11 channels,14,17,12,combined
173,0.5142857142857142,15.5,3Hz width 11 channels,14,17,12,combined
174,0.4571428571428571,15.5,3Hz width 11 channels,14,17,12,combined
175,0.6142857142857143,15.5,3Hz width 11 channels,14,17,12,combined
176,0.5,15.5,3Hz width 11 channels,14,17,12,combined
177,0.5428571428571428,15.5,3Hz width 11 channels,14,17,12,combined
178,0.5,15.5,3Hz width 11 channels,14,17,12,combined
179,0.5571428571428572,15.5,3Hz width 11 channels,14,17,12,combined
180,0.7,7.0,6Hz width 11 channels,4,10,12,combined
181,0.6285714285714286,7.0,6Hz width 11 channels,4,10,12,combined
182,0.6,7.0,6Hz width 11 channels,4,10,12,combined
183,0.6428571428571429,7.0,6Hz width 11 channels,4,10,12,combined
184,0.6,7.0,6Hz width 11 channels,4,10,12,combined
185,0.6571428571428571,7.0,6Hz width 11 channels,4,10,12,combined
186,0.5857142857142857,7.0,6Hz width 11 channels,4,10,12,combined
187,0.6285714285714286,7.0,6Hz width 11 channels,4,10,12,combined
188,0.5428571428571428,7.0,6Hz width 11 channels,4,10,12,combined
189,0.6857142857142857,7.0,6Hz width 11 channels,4,10,12,combined
190,0.6428571428571429,11.0,6Hz width 11 channels,8,14,12,combined
191,0.6285714285714286,11.0,6Hz width 11 channels,8,14,12,combined
192,0.6142857142857143,11.0,6Hz width 11 channels,8,14,12,combined
193,0.7285714285714285,11.0,6Hz width 11 channels,8,14,12,combined
194,0.5428571428571428,11.0,6Hz width 11 channels,8,14,12,combined
195,0.5571428571428572,11.0,6Hz width 11 channels,8,14,12,combined
196,0.6142857142857143,11.0,6Hz width 11 channels,8,14,12,combined
197,0.4857142857142857,11.0,6Hz width 11 channels,8,14,12,combined
198,0.6142857142857143,11.0,6Hz width 11 channels,8,14,12,combined
199,0.5857142857142857,11.0,6Hz width 11 channels,8,14,12,combined
200,0.5857142857142857,15.0,6Hz width 11 channels,12,18,12,combined
201,0.5714285714285714,15.0,6Hz width 11 channels,12,18,12,combined
202,0.4857142857142857,15.0,6Hz width 11 channels,12,18,12,combined
203,0.6,15.0,6Hz width 11 channels,12,18,12,combined
204,0.5,15.0,6Hz width 11 channels,12,18,12,combined
205,0.4857142857142857,15.0,6Hz width 11 channels,12,18,12,combined
206,0.5428571428571428,15.0,6Hz width 11 channels,12,18,12,combined
207,0.5285714285714286,15.0,6Hz width 11 channels,12,18,12,combined
208,0.6857142857142857,15.0,6Hz width 11 channels,12,18,12,combined
209,0.5428571428571428,15.0,6Hz width 11 channels,12,18,12,combined
0,0.5375,4.5,1Hz width 11 channels,4,5,13,combined
1,0.6375,4.5,1Hz width 11 channels,4,5,13,combined
2,0.575,4.5,1Hz width 11 channels,4,5,13,combined
3,0.5,4.5,1Hz width 11 channels,4,5,13,combined
4,0.5375,4.5,1Hz width 11 channels,4,5,13,combined
5,0.6,4.5,1Hz width 11 channels,4,5,13,combined
6,0.5375,4.5,1Hz width 11 channels,4,5,13,combined
7,0.5375,4.5,1Hz width 11 channels,4,5,13,combined
8,0.575,4.5,1Hz width 11 channels,4,5,13,combined
9,0.625,4.5,1Hz width 11 channels,4,5,13,combined
10,0.4125,5.5,1Hz width 11 channels,5,6,13,combined
11,0.5,5.5,1Hz width 11 channels,5,6,13,combined
12,0.5625,5.5,1Hz width 11 channels,5,6,13,combined
13,0.55,5.5,1Hz width 11 channels,5,6,13,combined
14,0.5625,5.5,1Hz width 11 channels,5,6,13,combined
15,0.55,5.5,1Hz width 11 channels,5,6,13,combined
16,0.5875,5.5,1Hz width 11 channels,5,6,13,combined
17,0.5,5.5,1Hz width 11 channels,5,6,13,combined
18,0.5375,5.5,1Hz width 11 channels,5,6,13,combined
19,0.5875,5.5,1Hz width 11 channels,5,6,13,combined
20,0.55,6.5,1Hz width 11 channels,6,7,13,combined
21,0.4625,6.5,1Hz width 11 channels,6,7,13,combined
22,0.5625,6.5,1Hz width 11 channels,6,7,13,combined
23,0.5875,6.5,1Hz width 11 channels,6,7,13,combined
24,0.575,6.5,1Hz width 11 channels,6,7,13,combined
25,0.6125,6.5,1Hz width 11 channels,6,7,13,combined
26,0.5375,6.5,1Hz width 11 channels,6,7,13,combined
27,0.5125,6.5,1Hz width 11 channels,6,7,13,combined
28,0.625,6.5,1Hz width 11 channels,6,7,13,combined
29,0.5125,6.5,1Hz width 11 channels,6,7,13,combined
30,0.4625,7.5,1Hz width 11 channels,7,8,13,combined
31,0.4625,7.5,1Hz width 11 channels,7,8,13,combined
32,0.5625,7.5,1Hz width 11 channels,7,8,13,combined
33,0.5375,7.5,1Hz width 11 channels,7,8,13,combined
34,0.4875,7.5,1Hz width 11 channels,7,8,13,combined
35,0.4375,7.5,1Hz width 11 channels,7,8,13,combined
36,0.5,7.5,1Hz width 11 channels,7,8,13,combined
37,0.4375,7.5,1Hz width 11 channels,7,8,13,combined
38,0.3875,7.5,1Hz width 11 channels,7,8,13,combined
39,0.5,7.5,1Hz width 11 channels,7,8,13,combined
40,0.4375,8.5,1Hz width 11 channels,8,9,13,combined
41,0.375,8.5,1Hz width 11 channels,8,9,13,combined
42,0.575,8.5,1Hz width 11 channels,8,9,13,combined
43,0.5125,8.5,1Hz width 11 channels,8,9,13,combined
44,0.55,8.5,1Hz width 11 channels,8,9,13,combined
45,0.4625,8.5,1Hz width 11 channels,8,9,13,combined
46,0.4,8.5,1Hz width 11 channels,8,9,13,combined
47,0.5625,8.5,1Hz width 11 channels,8,9,13,combined
48,0.5125,8.5,1Hz width 11 channels,8,9,13,combined
49,0.425,8.5,1Hz width 11 channels,8,9,13,combined
50,0.625,9.5,1Hz width 11 channels,9,10,13,combined
51,0.5,9.5,1Hz width 11 channels,9,10,13,combined
52,0.4875,9.5,1Hz width 11 channels,9,10,13,combined
53,0.4,9.5,1Hz width 11 channels,9,10,13,combined
54,0.5625,9.5,1Hz width 11 channels,9,10,13,combined
55,0.6,9.5,1Hz width 11 channels,9,10,13,combined
56,0.4375,9.5,1Hz width 11 channels,9,10,13,combined
57,0.425,9.5,1Hz width 11 channels,9,10,13,combined
58,0.5875,9.5,1Hz width 11 channels,9,10,13,combined
59,0.5125,9.5,1Hz width 11 channels,9,10,13,combined
60,0.5875,10.5,1Hz width 11 channels,10,11,13,combined
61,0.4875,10.5,1Hz width 11 channels,10,11,13,combined
62,0.55,10.5,1Hz width 11 channels,10,11,13,combined
63,0.5,10.5,1Hz width 11 channels,10,11,13,combined
64,0.525,10.5,1Hz width 11 channels,10,11,13,combined
65,0.5125,10.5,1Hz width 11 channels,10,11,13,combined
66,0.55,10.5,1Hz width 11 channels,10,11,13,combined
67,0.525,10.5,1Hz width 11 channels,10,11,13,combined
68,0.5875,10.5,1Hz width 11 channels,10,11,13,combined
69,0.55,10.5,1Hz width 11 channels,10,11,13,combined
70,0.5375,11.5,1Hz width 11 channels,11,12,13,combined
71,0.5125,11.5,1Hz width 11 channels,11,12,13,combined
72,0.5875,11.5,1Hz width 11 channels,11,12,13,combined
73,0.55,11.5,1Hz width 11 channels,11,12,13,combined
74,0.45,11.5,1Hz width 11 channels,11,12,13,combined
75,0.4875,11.5,1Hz width 11 channels,11,12,13,combined
76,0.4875,11.5,1Hz width 11 channels,11,12,13,combined
77,0.55,11.5,1Hz width 11 channels,11,12,13,combined
78,0.575,11.5,1Hz width 11 channels,11,12,13,combined
79,0.6,11.5,1Hz width 11 channels,11,12,13,combined
80,0.5375,12.5,1Hz width 11 channels,12,13,13,combined
81,0.6,12.5,1Hz width 11 channels,12,13,13,combined
82,0.5875,12.5,1Hz width 11 channels,12,13,13,combined
83,0.6,12.5,1Hz width 11 channels,12,13,13,combined
84,0.5375,12.5,1Hz width 11 channels,12,13,13,combined
85,0.4875,12.5,1Hz width 11 channels,12,13,13,combined
86,0.475,12.5,1Hz width 11 channels,12,13,13,combined
87,0.6125,12.5,1Hz width 11 channels,12,13,13,combined
88,0.4875,12.5,1Hz width 11 channels,12,13,13,combined
89,0.5125,12.5,1Hz width 11 channels,12,13,13,combined
90,0.5125,13.5,1Hz width 11 channels,13,14,13,combined
91,0.5875,13.5,1Hz width 11 channels,13,14,13,combined
92,0.5625,13.5,1Hz width 11 channels,13,14,13,combined
93,0.5875,13.5,1Hz width 11 channels,13,14,13,combined
94,0.5875,13.5,1Hz width 11 channels,13,14,13,combined
95,0.525,13.5,1Hz width 11 channels,13,14,13,combined
96,0.6,13.5,1Hz width 11 channels,13,14,13,combined
97,0.6,13.5,1Hz width 11 channels,13,14,13,combined
98,0.55,13.5,1Hz width 11 channels,13,14,13,combined
99,0.6,13.5,1Hz width 11 channels,13,14,13,combined
100,0.5625,14.5,1Hz width 11 channels,14,15,13,combined
101,0.5,14.5,1Hz width 11 channels,14,15,13,combined
102,0.45,14.5,1Hz width 11 channels,14,15,13,combined
103,0.4875,14.5,1Hz width 11 channels,14,15,13,combined
104,0.5,14.5,1Hz width 11 channels,14,15,13,combined
105,0.5375,14.5,1Hz width 11 channels,14,15,13,combined
106,0.6125,14.5,1Hz width 11 channels,14,15,13,combined
107,0.45,14.5,1Hz width 11 channels,14,15,13,combined
108,0.4125,14.5,1Hz width 11 channels,14,15,13,combined
109,0.5,14.5,1Hz width 11 channels,14,15,13,combined
110,0.4625,15.5,1Hz width 11 channels,15,16,13,combined
111,0.525,15.5,1Hz width 11 channels,15,16,13,combined
112,0.525,15.5,1Hz width 11 channels,15,16,13,combined
113,0.5375,15.5,1Hz width 11 channels,15,16,13,combined
114,0.5375,15.5,1Hz width 11 channels,15,16,13,combined
115,0.5375,15.5,1Hz width 11 channels,15,16,13,combined
116,0.5125,15.5,1Hz width 11 channels,15,16,13,combined
117,0.55,15.5,1Hz width 11 channels,15,16,13,combined
118,0.5125,15.5,1Hz width 11 channels,15,16,13,combined
119,0.4875,15.5,1Hz width 11 channels,15,16,13,combined
120,0.6375,5.5,3Hz width 11 channels,4,7,13,combined
121,0.5375,5.5,3Hz width 11 channels,4,7,13,combined
122,0.525,5.5,3Hz width 11 channels,4,7,13,combined
123,0.5125,5.5,3Hz width 11 channels,4,7,13,combined
124,0.5625,5.5,3Hz width 11 channels,4,7,13,combined
125,0.5375,5.5,3Hz width 11 channels,4,7,13,combined
126,0.4875,5.5,3Hz width 11 channels,4,7,13,combined
127,0.5375,5.5,3Hz width 11 channels,4,7,13,combined
128,0.6125,5.5,3Hz width 11 channels,4,7,13,combined
129,0.4875,5.5,3Hz width 11 channels,4,7,13,combined
130,0.5125,7.5,3Hz width 11 channels,6,9,13,combined
131,0.4625,7.5,3Hz width 11 channels,6,9,13,combined
132,0.5625,7.5,3Hz width 11 channels,6,9,13,combined
133,0.5625,7.5,3Hz width 11 channels,6,9,13,combined
134,0.55,7.5,3Hz width 11 channels,6,9,13,combined
135,0.4875,7.5,3Hz width 11 channels,6,9,13,combined
136,0.5375,7.5,3Hz width 11 channels,6,9,13,combined
137,0.5,7.5,3Hz width 11 channels,6,9,13,combined
138,0.5875,7.5,3Hz width 11 channels,6,9,13,combined
139,0.4875,7.5,3Hz width 11 channels,6,9,13,combined
140,0.5625,9.5,3Hz width 11 channels,8,11,13,combined
141,0.4125,9.5,3Hz width 11 channels,8,11,13,combined
142,0.475,9.5,3Hz width 11 channels,8,11,13,combined
143,0.575,9.5,3Hz width 11 channels,8,11,13,combined
144,0.5625,9.5,3Hz width 11 channels,8,11,13,combined
145,0.5,9.5,3Hz width 11 channels,8,11,13,combined
146,0.4625,9.5,3Hz width 11 channels,8,11,13,combined
147,0.5,9.5,3Hz width 11 channels,8,11,13,combined
148,0.5,9.5,3Hz width 11 channels,8,11,13,combined
149,0.55,9.5,3Hz width 11 channels,8,11,13,combined
150,0.6,11.5,3Hz width 11 channels,10,13,13,combined
151,0.5625,11.5,3Hz width 11 channels,10,13,13,combined
152,0.55,11.5,3Hz width 11 channels,10,13,13,combined
153,0.575,11.5,3Hz width 11 channels,10,13,13,combined
154,0.525,11.5,3Hz width 11 channels,10,13,13,combined
155,0.55,11.5,3Hz width 11 channels,10,13,13,combined
156,0.6,11.5,3Hz width 11 channels,10,13,13,combined
157,0.55,11.5,3Hz width 11 channels,10,13,13,combined
158,0.525,11.5,3Hz width 11 channels,10,13,13,combined
159,0.55,11.5,3Hz width 11 channels,10,13,13,combined
160,0.5875,13.5,3Hz width 11 channels,12,15,13,combined
161,0.5,13.5,3Hz width 11 channels,12,15,13,combined
162,0.6375,13.5,3Hz width 11 channels,12,15,13,combined
163,0.5375,13.5,3Hz width 11 channels,12,15,13,combined
164,0.575,13.5,3Hz width 11 channels,12,15,13,combined
165,0.6375,13.5,3Hz width 11 channels,12,15,13,combined
166,0.45,13.5,3Hz width 11 channels,12,15,13,combined
167,0.6125,13.5,3Hz width 11 channels,12,15,13,combined
168,0.55,13.5,3Hz width 11 channels,12,15,13,combined
169,0.55,13.5,3Hz width 11 channels,12,15,13,combined
170,0.525,15.5,3Hz width 11 channels,14,17,13,combined
171,0.4375,15.5,3Hz width 11 channels,14,17,13,combined
172,0.5875,15.5,3Hz width 11 channels,14,17,13,combined
173,0.5125,15.5,3Hz width 11 channels,14,17,13,combined
174,0.5,15.5,3Hz width 11 channels,14,17,13,combined
175,0.5375,15.5,3Hz width 11 channels,14,17,13,combined
176,0.45,15.5,3Hz width 11 channels,14,17,13,combined
177,0.5375,15.5,3Hz width 11 channels,14,17,13,combined
178,0.5875,15.5,3Hz width 11 channels,14,17,13,combined
179,0.575,15.5,3Hz width 11 channels,14,17,13,combined
180,0.6,7.0,6Hz width 11 channels,4,10,13,combined
181,0.4875,7.0,6Hz width 11 channels,4,10,13,combined
182,0.575,7.0,6Hz width 11 channels,4,10,13,combined
183,0.5875,7.0,6Hz width 11 channels,4,10,13,combined
184,0.6625,7.0,6Hz width 11 channels,4,10,13,combined
185,0.4375,7.0,6Hz width 11 channels,4,10,13,combined
186,0.4875,7.0,6Hz width 11 channels,4,10,13,combined
187,0.45,7.0,6Hz width 11 channels,4,10,13,combined
188,0.6875,7.0,6Hz width 11 channels,4,10,13,combined
189,0.6,7.0,6Hz width 11 channels,4,10,13,combined
190,0.5875,11.0,6Hz width 11 channels,8,14,13,combined
191,0.4875,11.0,6Hz width 11 channels,8,14,13,combined
192,0.6,11.0,6Hz width 11 channels,8,14,13,combined
193,0.55,11.0,6Hz width 11 channels,8,14,13,combined
194,0.575,11.0,6Hz width 11 channels,8,14,13,combined
195,0.55,11.0,6Hz width 11 channels,8,14,13,combined
196,0.525,11.0,6Hz width 11 channels,8,14,13,combined
197,0.5,11.0,6Hz width 11 channels,8,14,13,combined
198,0.55,11.0,6Hz width 11 channels,8,14,13,combined
199,0.5875,11.0,6Hz width 11 channels,8,14,13,combined
200,0.55,15.0,6Hz width 11 channels,12,18,13,combined
201,0.45,15.0,6Hz width 11 channels,12,18,13,combined
202,0.6,15.0,6Hz width 11 channels,12,18,13,combined
203,0.5375,15.0,6Hz width 11 channels,12,18,13,combined
204,0.5625,15.0,6Hz width 11 channels,12,18,13,combined
205,0.575,15.0,6Hz width 11 channels,12,18,13,combined
206,0.5,15.0,6Hz width 11 channels,12,18,13,combined
207,0.6625,15.0,6Hz width 11 channels,12,18,13,combined
208,0.5375,15.0,6Hz width 11 channels,12,18,13,combined
209,0.65,15.0,6Hz width 11 channels,12,18,13,combined
0,0.6625,4.5,1Hz width 11 channels,4,5,14,combined
1,0.6,4.5,1Hz width 11 channels,4,5,14,combined
2,0.6125,4.5,1Hz width 11 channels,4,5,14,combined
3,0.65,4.5,1Hz width 11 channels,4,5,14,combined
4,0.5625,4.5,1Hz width 11 channels,4,5,14,combined
5,0.525,4.5,1Hz width 11 channels,4,5,14,combined
6,0.6125,4.5,1Hz width 11 channels,4,5,14,combined
7,0.6375,4.5,1Hz width 11 channels,4,5,14,combined
8,0.625,4.5,1Hz width 11 channels,4,5,14,combined
9,0.65,4.5,1Hz width 11 channels,4,5,14,combined
10,0.65,5.5,1Hz width 11 channels,5,6,14,combined
11,0.7,5.5,1Hz width 11 channels,5,6,14,combined
12,0.6,5.5,1Hz width 11 channels,5,6,14,combined
13,0.5875,5.5,1Hz width 11 channels,5,6,14,combined
14,0.6,5.5,1Hz width 11 channels,5,6,14,combined
15,0.6,5.5,1Hz width 11 channels,5,6,14,combined
16,0.6,5.5,1Hz width 11 channels,5,6,14,combined
17,0.6625,5.5,1Hz width 11 channels,5,6,14,combined
18,0.6125,5.5,1Hz width 11 channels,5,6,14,combined
